seed,policy,step,n_selected_probes,selected_probes,last_added_probe,n_calibration,n_test,deployment_active_prevalence,n_certified,certified_fraction,false_decisions,false_decision_rate_all,error_rate_among_certified,active_found,inactive_found,active_yield,inactive_yield
187,benchmark_aligned,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-ATAD5;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.010396361273554255,68.0,0.044184535412605586,2.0,0.001299545159194282,0.029411764705882353,0.0,66.0,0.0,0.04333552199606041
187,random,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.010396361273554255,81.0,0.05263157894736842,2.0,0.001299545159194282,0.024691358024691357,0.0,79.0,0.0,0.051871306631648066
187,random,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5,SR-ATAD5,1540,1539,0.010396361273554255,81.0,0.05263157894736842,2.0,0.001299545159194282,0.024691358024691357,0.0,79.0,0.0,0.051871306631648066
187,random,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.010396361273554255,73.0,0.04743339831059129,2.0,0.001299545159194282,0.0273972602739726,0.0,71.0,0.0,0.046618516086671044
187,random,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.010396361273554255,125.0,0.08122157244964262,4.0,0.002599090318388564,0.032,0.0,121.0,0.0,0.07944845699277742
187,random,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-ARE;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.010396361273554255,68.0,0.044184535412605586,2.0,0.001299545159194282,0.029411764705882353,0.0,66.0,0.0,0.04333552199606041
187,oracle,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.010396361273554255,81.0,0.05263157894736842,2.0,0.001299545159194282,0.024691358024691357,0.0,79.0,0.0,0.051871306631648066
187,oracle,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5,SR-ATAD5,1540,1539,0.010396361273554255,81.0,0.05263157894736842,2.0,0.001299545159194282,0.024691358024691357,0.0,79.0,0.0,0.051871306631648066
187,oracle,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.010396361273554255,79.0,0.051332033788174136,2.0,0.001299545159194282,0.02531645569620253,0.0,77.0,0.0,0.050558108995403805
187,oracle,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE;SR-MMP,SR-MMP,1540,1539,0.010396361273554255,73.0,0.04743339831059129,2.0,0.001299545159194282,0.0273972602739726,0.0,71.0,0.0,0.046618516086671044
187,oracle,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.010396361273554255,68.0,0.044184535412605586,2.0,0.001299545159194282,0.029411764705882353,0.0,66.0,0.0,0.04333552199606041
188,response_rank,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
188,response_rank,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.008447043534762833,55.0,0.03573749187784275,4.0,0.002599090318388564,0.07272727272727272,0.0,51.0,0.0,0.033420707732634336
188,response_rank,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-HSE,SR-HSE,1540,1539,0.008447043534762833,53.0,0.03443794671864847,4.0,0.002599090318388564,0.07547169811320754,0.0,49.0,0.0,0.03211009174311927
188,response_rank,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.008447043534762833,50.0,0.03248862897985705,3.0,0.001949317738791423,0.06,0.0,47.0,0.0,0.030799475753604193
188,response_rank,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-HSE;SR-ATAD5;SR-MMP,SR-MMP,1540,1539,0.008447043534762833,48.0,0.031189083820662766,2.0,0.001299545159194282,0.041666666666666664,0.0,46.0,0.0,0.03014416775884666
188,uncertainty,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
188,uncertainty,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.008447043534762833,55.0,0.03573749187784275,4.0,0.002599090318388564,0.07272727272727272,0.0,51.0,0.0,0.033420707732634336
188,uncertainty,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.008447043534762833,52.0,0.03378817413905133,3.0,0.001949317738791423,0.057692307692307696,0.0,49.0,0.0,0.03211009174311927
188,uncertainty,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.008447043534762833,50.0,0.03248862897985705,3.0,0.001949317738791423,0.06,0.0,47.0,0.0,0.030799475753604193
